28194.373047;-90.311653;
28415.841797;-90.336319;
28637.310547;-90.118988;
28858.781250;-89.927101;
29080.250000;-89.804527;
29301.720703;-89.837502;
29523.189453;-89.787407;
29744.658203;-89.779747;
29966.128906;-89.766151;
30000.000000;-89.787743;
30172.064453;-89.731812;
30921.052734;-89.115036;
31670.039063;-87.080307;
32419.027344;-86.613495;
33168.015625;-86.572052;
33917.003906;-86.506645;
34665.992188;-86.482887;
35414.980469;-86.525734;
36163.968750;-86.573059;
36912.953125;-86.592911;
37661.941406;-86.518135;
38410.929688;-86.440338;
39159.917969;-86.357224;
39908.906250;-86.303780;
40657.894531;-86.185036;
41406.882813;-86.128326;
42155.871094;-86.443802;
42904.859375;-88.114815;
43653.843750;-88.581779;
44402.835938;-88.348663;
45151.820313;-88.209778;
45900.808594;-88.129280;
46649.796875;-88.009567;
47398.785156;-87.915421;
48147.773438;-87.892799;
48896.757813;-87.946236;
49645.750000;-88.016418;
50394.734375;-88.058632;
51143.726563;-87.880821;
51892.710938;-87.890198;
52641.699219;-88.023483;
53390.687500;-88.089485;
54139.675781;-88.121269;
54888.664063;-88.260384;
55637.648438;-88.523247;
56386.640625;-88.587105;
57135.625000;-88.481888;
57884.617188;-88.518532;
58633.601563;-88.565521;
59382.589844;-88.481789;
60131.578125;-88.444183;
60880.566406;-88.508156;
61629.554688;-88.533264;
62378.542969;-88.740662;
63127.531250;-88.890236;
63876.519531;-88.952515;
64625.503906;-88.796921;
65374.492188;-88.701691;
